No.;Gene name;Oncogene or Tumor Suppresson gene
1148;CTNND1;#N/A
1149;FBXW11;#N/A
1150;KLB;#N/A
1151;MED1;#N/A
1152;CREB3L1;#N/A
1153;CTBP2;#N/A
1154;PRKCE;#N/A
1155;EDAR;#N/A
1156;HDAC5;#N/A
1157;AP2M1;#N/A
1158;CNKSR1;#N/A
1159;LAMA1;#N/A
1160;WNT7B;#N/A
1161;CCL8;#N/A
1162;OAS1;#N/A
1163;NR1H3;#N/A
1164;TLR7;#N/A
1165;CTSL;#N/A
1166;SPHK1;#N/A
1167;SIN3A;#N/A
1168;LCP2;#N/A
1169;FPR1;#N/A
1170;GNG5;#N/A
1171;IRS4;#N/A
1172;GNG4;#N/A
1173;YWHAG;#N/A
1174;IL21;#N/A
1175;FLT1;x
1176;CNTF;#N/A
1177;GNG2;#N/A
1178;CD3G;#N/A
1179;KSR2;x
1180;ANTXR1;#N/A
1181;GNG10;#N/A
1182;ACTR3;#N/A
1183;NR1H2;#N/A
1184;REST;x
1185;CX3CR1;#N/A
1186;CREB3L3;#N/A
1187;LPAR1;#N/A
1188;GNG7;#N/A
1189;NCKAP1L;#N/A
1190;NUP107;#N/A
1191;GNG13;#N/A
1192;GNG11;#N/A
1193;NEDD4;#N/A
1194;NCK2;#N/A
1195;COL4A1;#N/A
1196;NOTCH4;x
1197;IL12RB2;#N/A
1198;TUBA4A;#N/A
1199;WNT9B;#N/A
1200;SLC25A5;#N/A
1201;TLR5;#N/A
1202;FCGR1A;#N/A
1203;GNG8;#N/A
1204;GHR;#N/A
1205;FGF21;#N/A
1206;GNGT2;#N/A
1207;MSN;#N/A
1208;ITGAL;#N/A
1209;TEC;#N/A
1210;STAT4;x
1211;H3C15;#N/A
1212;DDX3X;x
1213;CALCR;#N/A
1214;CD19;x
1215;SOCS2;#N/A
1216;LY96;#N/A
1217;SERPINE1;#N/A
1218;ZHX2;#N/A
1219;ANGPT4;#N/A
1220;MALT1;#N/A
1221;JAG1;#N/A
1222;EIF4E;x
1223;CSNK2B;#N/A
1224;CAPN1;#N/A
1225;MLST8;#N/A
1226;ETS1;x
1227;SPI1;#N/A
1228;GRB10;#N/A
1229;CD247;#N/A
1230;WASL;#N/A
1231;PTCH1;x
1232;SERPINA4;#N/A
1233;CASP10;#N/A
1234;CANX;#N/A
1235;GNAZ;#N/A
1236;NOVA1;#N/A
1237;NCOA1;#N/A
1238;IFIT1;#N/A
1239;CCL21;#N/A
1240;DAXX;x
1241;ADAMTS1;#N/A
1242;TUBA3C;#N/A
1243;PLD1;#N/A
1244;ARHGEF12;x
1245;RAPGEF2;#N/A
1246;OPRM1;#N/A
1247;ARVCF;#N/A
1248;CREB3L2;#N/A
1249;CREB5;#N/A
1250;CEBPA;x
1251;DKK1;#N/A
1252;CLTC;#N/A
1253;NOTCH3;x
1254;SFPQ;#N/A
1255;H2AX;#N/A
1256;LTBR;#N/A
1257;IL22;#N/A
1258;RASGRP3;#N/A
1259;SHOC2;x
1260;FZD9;#N/A
1261;CNKSR2;#N/A
1262;PARK7;#N/A
1263;CTNNA1;x
1264;CCR7;#N/A
1265;MEF2C;x
1266;ADIPOQ;#N/A
1267;IL15RA;#N/A
1268;NCOR2;#N/A
1269;HSPB1;#N/A
1270;YWHAH;#N/A
1271;DLL1;#N/A
1272;YAP1;x
1273;PEBP1;#N/A
1274;RORC;#N/A
1275;CXCL9;#N/A
1276;KLC1;#N/A
1277;NCOA3;x
1278;STX1A;#N/A
1279;AKT1S1;x
1280;CIITA;x
1281;TUBA1B;#N/A
1282;FCER1G;#N/A
1283;CXCL11;#N/A
1284;COL4A2;#N/A
1285;ARHGEF1;#N/A
1286;BMPR2;#N/A
1287;PPIA;#N/A
1288;IL1RN;#N/A
1289;STX3;#N/A
1290;IL34;#N/A
1291;NCOA7;#N/A
1292;ZBTB16;#N/A
1293;TYROBP;#N/A
1294;HCLS1;#N/A
1295;SOD1;#N/A
1296;EIF2S1;#N/A
1297;HSPD1;#N/A
1298;LGALS9;#N/A
1299;IL20;#N/A
1300;PPARGC1A;#N/A
1301;WAS;#N/A
1302;CXCR1;#N/A
1303;TUBB2B;#N/A
1304;ARPC2;#N/A
1305;PRLR;#N/A
1306;TUBA3E;#N/A
1307;IL13RA2;#N/A
1308;LAMTOR3;#N/A
1309;PRL;#N/A
1310;NUP98;x
1311;IRAK2;#N/A
1312;IL22RA2;#N/A
1313;MKNK1;#N/A
1314;ITGA6;#N/A
1315;FCGR2A;#N/A
1316;PGF;#N/A
1317;GSK3A;#N/A
1318;IL20RB;#N/A
1319;PIK3R4;#N/A
1320;CDC5L;#N/A
1321;SLC2A1;#N/A
1322;LAMA3;#N/A
1323;VDAC1;#N/A
1324;ARPC4;#N/A
1325;ARPC3;#N/A
1326;ETV6;x
1327;ITGAX;#N/A
1328;TUBB4A;#N/A
1329;SNCA;#N/A
1330;RRAS2;x
1331;TUBA8;#N/A
1332;C1QBP;#N/A
1333;PF4;#N/A
1334;MYO18A;#N/A
1335;RRAS;x
1336;RPS3;#N/A
1337;TUBAL3;#N/A
1338;IL11RA;#N/A
1339;GH1;#N/A
1340;VEGFD;#N/A
1341;TUBB4B;#N/A
1342;ITGB8;#N/A
1343;ZAP70;#N/A
1344;VEGFC;#N/A
1345;LIFR;#N/A
1346;WASF1;#N/A
1347;SPRED1;x
1348;STX4;#N/A
1349;USP21;#N/A
1350;NPM1;x
1351;S100A8;#N/A
1352;BRAP;#N/A
1353;TNFSF14;#N/A
1354;TRIM25;#N/A
1355;FOXO4;#N/A
1356;LAMTOR2;#N/A
1357;ABI1;#N/A
1358;HEYL;#N/A
1359;PARP1;x
1360;BAG4;#N/A
1361;CD3D;#N/A
1362;PAK3;#N/A
1363;ALOX15;#N/A
1364;NTF3;#N/A
1365;S100A9;#N/A
1366;ARPC1B;#N/A
1367;TREM2;#N/A
1368;TUBB2A;#N/A
1369;NTRK2;x
1370;PTPN7;#N/A
1371;STK4;#N/A
1372;COL4A5;#N/A
1373;IL17RA;#N/A
1374;MX1;#N/A
1375;IL22RA1;#N/A
1376;PTPN2;x
1377;FLOT2;#N/A
1378;IL21R;#N/A
1379;DAPK1;#N/A
1380;LMNA;x
1381;KAT2A;#N/A
1382;LAMA4;#N/A
1383;BCR;x
1384;KAT5;#N/A
1385;SH2B3;x
1386;XPO1;x
1387;STRN;#N/A
1388;TUBB8;#N/A
1389;RANBP2;x
1390;FLOT1;#N/A
1391;IL20RA;#N/A
1392;PDCD4;#N/A
1393;SLC25A6;#N/A
1394;ELOB;#N/A
1395;ARPC5;#N/A
1396;MAP3K8;#N/A
1397;UBE2N;#N/A
1398;SLC25A4;#N/A
1399;INHBA;x
1400;PIN1;#N/A
1401;RNASEL;#N/A
1402;WASF2;#N/A
1403;SOCS5;#N/A
1404;EPAS1;#N/A
1405;IL19;#N/A
1406;TUBB;#N/A
1407;RIPK3;#N/A
1408;EGLN3;#N/A
1409;ALDOA;#N/A
1410;SFRP2;x
1411;FCER1A;#N/A
1412;PLG;#N/A
1413;ARPC1A;#N/A
1414;IL16;#N/A
1415;RICTOR;x
1416;TANK;#N/A
1417;GNAO1;#N/A
1418;BECN1;#N/A
1419;TUBB6;#N/A
1420;TUBB1;#N/A
1421;NDN;#N/A
1422;CTSD;#N/A
1423;EPHA2;#N/A
1424;IFIH1;#N/A
1425;LAMA2;#N/A
1426;FGR;#N/A
1427;VDR;#N/A
1428;UBE2V1;#N/A
1429;CSNK2A2;#N/A
1430;PLD2;#N/A
1431;SCARA3;#N/A
1432;CHRNA7;#N/A
1433;ADAM10;#N/A
1434;FSCN1;#N/A
1435;RARG;#N/A
1436;PIK3R5;#N/A
1437;PSEN2;#N/A
1438;FOXP3;#N/A
1439;COL3A1;#N/A
1440;ATP6V1H;#N/A
1441;UBE2D1;#N/A
1442;SPRED2;#N/A
1443;ATF1;x
1444;NCSTN;x
1445;BCL2A1;#N/A
1446;SELE;#N/A
1447;ICOS;#N/A
1448;PIK3AP1;#N/A
1449;NUP153;#N/A
1450;TLR1;#N/A
1451;IRAK3;#N/A
1452;IL24;#N/A
1453;NFATC4;#N/A
1454;ID2;#N/A
1455;MIF;#N/A
1456;PTPRJ;#N/A
1457;IRF4;x
1458;CCR4;#N/A
1459;BTN2A1;#N/A
1460;TPM4;#N/A
1461;CFL1;#N/A
1462;ABL2;x
1463;NCKAP1;#N/A
1464;NANOG;#N/A
1465;AGTR1;#N/A
1466;TFAP2B;#N/A
1467;PTGER4;#N/A
1468;KLF4;x
1469;PPID;#N/A
1470;HGS;#N/A
1471;DUSP4;x
1472;FOSL1;#N/A
1473;CLCF1;#N/A
1474;CDK1;#N/A
1475;ELOC;#N/A
1476;NOS1;#N/A
1477;FRAT1;#N/A
1478;AFDN;x
1479;IL32;#N/A
1480;SEC23A;#N/A
1481;CUL5;#N/A
1482;TXN;#N/A
1483;EIF4E2;#N/A
1484;SSBP2;#N/A
1485;EZH2;x
1486;GPS2;x
1487;IQCB1;#N/A
1488;TNFSF13B;#N/A
1489;DLG4;#N/A
1490;LCN2;#N/A
1491;USP2;#N/A
1492;NFE2L2;x
1493;NCF2;#N/A
1494;GRIN2B;#N/A
1495;PICALM;#N/A
1496;IGHG1;#N/A
1497;CASP4;#N/A
1498;PTAFR;#N/A
1499;P4HB;#N/A
1500;GSTA2;#N/A
1501;CAMKK2;#N/A
1502;TRIM10;#N/A
1503;BMPR1A;x
1504;F2RL1;#N/A
1505;PTPRZ1;#N/A
1506;BATF;#N/A
1507;CEBPD;#N/A
1508;CCL1;#N/A
1509;OTUD7B;#N/A
1510;CAPZA1;#N/A
1511;APOE;#N/A
1512;C1QA;#N/A
1513;ARHGEF2;#N/A
1514;SLC19A1;#N/A
1515;RHOU;#N/A
1516;SOX9;x
1517;CLDN4;#N/A
1518;XRCC6;#N/A
1519;NEDD4L;#N/A
1520;MAOA;#N/A
1521;PLAT;#N/A
1522;CCR6;#N/A
1523;DCN;#N/A
1524;IGHG4;#N/A
1525;BDNF;#N/A
1526;CCL23;#N/A
1527;MAP3K1;x
1528;TFAP2A;#N/A
1529;WASF3;#N/A
1530;RBL1;#N/A
1531;PRKCI;x
1532;PRMT1;#N/A
1533;PLK3;#N/A
1534;CARD9;#N/A
1535;BMPR1B;#N/A
1536;VEGFB;#N/A
1537;GRIN1;#N/A
1538;SNAP25;#N/A
1539;PLA2G4A;#N/A
1540;DOCK2;#N/A
1541;ZMYM2;#N/A
1542;CAPN2;#N/A
1543;CDK9;#N/A
1544;SEH1L;#N/A
1545;RAMP3;#N/A
1546;LEP;#N/A
1547;CD81;#N/A
1548;TRIM27;x
1549;UBE2D3;#N/A
1550;IFI16;#N/A
1551;MITF;x
1552;F13A1;#N/A
1553;HDAC9;#N/A
1554;FRAT2;#N/A
1555;CR1;#N/A
1556;ITGB7;#N/A
1557;CNTFR;#N/A
1558;CCL25;#N/A
1559;BNIP3;#N/A
1560;FKBP1A;#N/A
1561;DBN1;#N/A
1562;GH2;#N/A
1563;TFRC;#N/A
1564;SUMO2;#N/A
1565;NUP85;#N/A
1566;CISH;#N/A
1567;JAG2;#N/A
1568;BST2;#N/A
1569;PPM1B;#N/A
1570;EDA2R;#N/A
1571;SEC13;#N/A
1572;CCR8;#N/A
1573;HNRNPF;#N/A
1574;USP4;#N/A
1575;IL27RA;#N/A
1576;LAMC1;#N/A
1577;GSTO1;#N/A
1578;TRIM14;#N/A
1579;CYFIP1;#N/A
1580;WIPF1;#N/A
1581;CDK5R1;#N/A
1582;ATP6V1B1;#N/A
1583;IL9R;#N/A
1584;MAPKAP1;#N/A
1585;RPLP0;#N/A
1586;AGT;#N/A
1587;MEN1;x
1588;PAK4;#N/A
1589;ANGPT2;#N/A
1590;ACVR1;x
1591;PTPN13;x
1592;EBI3;#N/A
1593;COL6A2;#N/A
1594;AZU1;#N/A
1595;ATG7;#N/A
1596;CACNA1C;#N/A
1597;ERN1;#N/A
1598;TRIM5;#N/A
1599;TOLLIP;#N/A
1600;FLCN;x
1601;MECP2;#N/A
1602;TRAT1;#N/A
1603;PARD3;#N/A
1604;ACTN2;#N/A
1605;RAPGEF4;#N/A
1606;BRK1;#N/A
1607;BAIAP2;#N/A
1608;TNFSF12;#N/A
1609;LMNB1;#N/A
1610;CDC27;#N/A
1611;FCGR3A;#N/A
1612;TNFRSF14;x
1613;GFRA1;#N/A
1614;IL17RB;#N/A
1615;ADRA2A;#N/A
1616;TNFSF18;#N/A
1617;CIB1;#N/A
1618;ATF6B;#N/A
1619;CTSK;#N/A
1620;ACVRL1;#N/A
1621;TBL1X;#N/A
1622;MAPT;#N/A
1623;TNFRSF13C;#N/A
1624;NCAM1;#N/A
1625;GDF2;#N/A
1626;MAML1;#N/A
1627;CCNT1;#N/A
1628;DCTN1;#N/A
1629;PRKD2;#N/A
1630;PRR5;#N/A
1631;KIF5A;#N/A
1632;SDCBP;#N/A
1633;DHX9;#N/A
1634;SPP1;#N/A
1635;TNFRSF18;#N/A
1636;ATP6V1C2;#N/A
1637;PPBP;#N/A
1638;EZR;#N/A
1639;TNFRSF12A;#N/A
1640;CTSG;#N/A
1641;KEAP1;x
1642;APOA1;#N/A
1643;LTB;x
1644;MAP1LC3B;#N/A
1645;REL;x
1646;KLC2;#N/A
1647;TBL1XR1;x
1648;PLA2G4C;#N/A
1649;RAB5A;#N/A
1650;PLA2G4B;#N/A
1651;NUP62;#N/A
1652;EDA;#N/A
1653;FER;#N/A
1654;F3;#N/A
1655;ITGA1;#N/A
1656;IL1RL1;#N/A
1657;THBS3;#N/A
1658;TRIM6;#N/A
1659;NCF4;#N/A
1660;RP2;#N/A
1661;CYP1B1;#N/A
1662;MAML2;#N/A
1663;TCIRG1;#N/A
1664;ANAPC5;#N/A
1665;CRLF1;#N/A
1666;RSAD2;#N/A
1667;LILRB1;#N/A
1668;DUSP16;#N/A
1669;PLK2;#N/A
1670;RRAGA;#N/A
1671;PTK6;#N/A
1672;NAIP;#N/A
1673;COL2A1;x
1674;VTN;#N/A
1675;PAXIP1;#N/A
1676;SFRP1;x
1677;CD47;#N/A
1678;TNFSF13;x
1679;DUSP3;#N/A
1680;SMURF2;#N/A
1681;PPM1A;#N/A
1682;ARNTL2;#N/A
1683;POLR2E;#N/A
1684;DUSP10;#N/A
1685;IL25;#N/A
1686;RALB;#N/A
1687;RBL2;#N/A
1688;NR0B2;#N/A
1689;GZMB;#N/A
1690;LAMB1;#N/A
1691;CHEK1;x
1692;ACVR2A;x
1693;XBP1;x
1694;TAX1BP1;#N/A
1695;INPP5D;#N/A
1696;ATP6V0D1;#N/A
1697;BIN2;#N/A
1698;PLCE1;#N/A
1699;DIAPH1;#N/A
1700;DUSP8;#N/A
1701;GLI3;#N/A
1702;IFIT3;#N/A
1703;TNFRSF4;#N/A
1704;INPPL1;x
1705;ADAR;#N/A
1706;GNA11;x
1707;GPNMB;#N/A
1708;MT3;#N/A
1709;IRF5;#N/A
1710;EFNA1;#N/A
1711;ATP6V1A;#N/A
1712;VRK3;#N/A
1713;MAX;x
1714;TNFRSF8;#N/A
1715;DDX5;x
1716;CYFIP2;#N/A
1717;IGHE;#N/A
1718;ATP6V1E1;#N/A
1719;ANAPC1;#N/A
1720;LAMB2;#N/A
1721;SOCS6;#N/A
1722;SMURF1;#N/A
1723;VDAC2;#N/A
1724;KLC4;#N/A
1725;DUSP1;#N/A
1726;GCK;#N/A
1727;PRPF40A;#N/A
1728;DYNC1H1;#N/A
1729;RAPGEF3;#N/A
1730;PCK1;#N/A
1731;LPAR4;#N/A
1732;ITGB6;#N/A
1733;WIPF2;#N/A
1734;DNMT1;x
1735;DYNC1I2;#N/A
1736;EGR2;x
1737;PIK3R6;#N/A
1738;SPHK2;#N/A
1739;IRF8;x
1740;LCP1;#N/A
1741;FBXW7;x
1742;HMGA1;x
1743;ATG5;#N/A
1744;S100A11;#N/A
1745;MTDH;#N/A
1746;PTPN22;#N/A
1747;PSENEN;#N/A
1748;LRRFIP1;#N/A
1749;MRAP;#N/A
1750;HDAC6;#N/A
1751;APH1A;#N/A
1752;TCF3;x
1753;TFDP1;#N/A
1754;ARHGEF11;#N/A
1755;MIB2;#N/A
1756;GATA4;x
1757;LUM;#N/A
1758;NUP133;#N/A
1759;THRB;#N/A
1760;TRIP11;#N/A
1761;CARD11;x
1762;SMAD1;#N/A
1763;WIPF3;#N/A
1764;IRF6;#N/A
1765;ATP6AP1;#N/A
1766;AVP;#N/A
1767;TNFRSF11B;#N/A
1768;KPNB1;#N/A
1769;TNIP2;#N/A
1770;OS9;#N/A
1771;BMP7;#N/A
1772;ATP6V1G1;#N/A
1773;RASSF1;#N/A
1774;TRAF4;#N/A
1775;HSPA9;#N/A
1776;HSPG2;#N/A
1777;GTF2F1;#N/A
1778;DDRGK1;#N/A
1779;NUP93;#N/A
1780;PKN1;#N/A
1781;ANAPC4;#N/A
1782;WDR44;#N/A
1783;TAP1;#N/A
1784;DAG1;#N/A
1785;ATP6V1D;#N/A
1786;TFG;#N/A
1787;POM121;#N/A
1788;NUP160;#N/A
1789;SMARCA2;x
1790;TRIM21;#N/A
1791;PARD6B;#N/A
1792;ATP6V1B2;x
1793;DNAJA1;#N/A
1794;RB1CC1;#N/A
1795;RNF111;#N/A
1796;MAP2K5;#N/A
1797;FLNB;#N/A
1798;PIAS1;#N/A
1799;NSMAF;#N/A
1800;ANXA5;#N/A
1801;ATP6V0D2;#N/A
1802;ATP6V0A1;#N/A
1803;MAML3;#N/A
1804;ZFYVE9;#N/A
1805;GSTA3;#N/A
1806;PTPN14;x
1807;CSNK1A1L;#N/A
1808;APH1B;#N/A
1809;ATG14;#N/A
1810;PLA2G4F;#N/A
1811;SLC25A31;#N/A
1812;LEPR;#N/A
1813;ATP6V0A2;#N/A
1814;NDUFA13;#N/A
1815;GSTA4;#N/A
1816;ELANE;#N/A
1817;TNKS;#N/A
1818;PRTN3;#N/A
1819;NUP205;#N/A
1820;FCGR3B;#N/A
1821;ATP6V0B;#N/A
1822;DLG3;#N/A
1823;SMPD2;#N/A
1824;POLR2L;#N/A
1825;POLR2F;#N/A
1826;GRM5;#N/A
1827;RAE1;#N/A
1828;PRF1;#N/A
1829;ATP6V1E2;#N/A
1830;PKM;#N/A
1831;HAX1;#N/A
1832;ATP6V1G2;#N/A
1833;GSTP1;#N/A
1834;NFKBIE;#N/A
1835;POLR2H;#N/A
1836;TAP2;#N/A
1837;GOLGB1;#N/A
1838;MAPK6;#N/A
1839;AGTR2;#N/A
1840;CBLB;#N/A
1841;CHD8;#N/A
1842;PELI2;#N/A
1843;CASP2;#N/A
1844;ATP6V1C1;#N/A
1845;ATP6V0C;#N/A
1846;NUP43;#N/A
1847;ATP6V1F;#N/A
1848;ATP2A3;#N/A
1849;EPHA4;#N/A
1850;CCR10;#N/A
1851;C1QC;#N/A
1852;CDK8;x
1853;CGA;#N/A
1854;SIRT2;#N/A
1855;CD8B;#N/A
1856;RRAGC;x
1857;DYNC1LI2;#N/A
1858;PINK1;#N/A
1859;THBS4;#N/A
1860;VAMP2;#N/A
1861;EML4;#N/A
1862;P2RX6;#N/A
1863;COL6A1;#N/A
1864;CASP12;#N/A
1865;GATAD2A;#N/A
1866;SLA2;#N/A
1867;HSPA6;#N/A
1868;OASL;#N/A
1869;WDR83;#N/A
1870;MS4A2;#N/A
1871;S100A1;#N/A
1872;ISL1;#N/A
1873;PAK6;#N/A
1874;NUP37;#N/A
1875;ARHGAP35;x
1876;ADCYAP1;#N/A
1877;MADD;#N/A
1878;GLI2;#N/A
1879;JUND;#N/A
1880;MYB;x
1881;ACVR2B;#N/A
1882;ULK1;#N/A
1883;TAPBP;#N/A
1884;B4GALT5;#N/A
1885;CD8A;#N/A
1886;SCRIB;#N/A
1887;LYPD3;#N/A
1888;SDC2;#N/A
1889;POLR2B;#N/A
1890;NLRP12;#N/A
1891;HCFC1;#N/A
1892;TALDO1;#N/A
1893;CXCL13;#N/A
1894;PPP2R2D;#N/A
1895;CCL18;#N/A
1896;SGK1;x
1897;HK3;#N/A
1898;BRCA2;x
1899;NRTN;#N/A
1900;XRCC5;#N/A
1901;PIP5K1A;#N/A
1902;POLR2K;#N/A
1903;PMAIP1;x
1904;WWP2;#N/A
1905;PPP5C;#N/A
1906;H3-4;#N/A
1907;ACTN1;#N/A
1908;ITGA8;#N/A
1909;AAAS;#N/A
1910;MYCN;x
1911;SP100;#N/A
1912;PPP2R2A;x
1913;MEFV;#N/A
1914;PTPN18;#N/A
1915;RUNX3;#N/A
1916;IHH;#N/A
1917;FOXM1;#N/A
1918;SRPK2;#N/A
1919;BCL3;x
1920;PTGES3;#N/A
1921;PIM2;#N/A
1922;TNFSF15;#N/A
1923;AVPR2;#N/A
1924;ARL5B;#N/A
1925;HHIP;#N/A
1926;DYNLL2;#N/A
1927;KANK1;#N/A
1928;PDZK1;#N/A
1929;CCR9;#N/A
1930;IFITM1;#N/A
1931;PTPRK;#N/A
1932;PTGER2;#N/A
1933;BARD1;x
1934;CDC23;#N/A
1935;RRAGD;#N/A
1936;NOS1AP;#N/A
1937;TNC;#N/A
1938;PRKD1;#N/A
1939;MSH2;x
1940;RASGRF2;#N/A
1941;RGCC;#N/A
1942;BCL11A;#N/A
1943;SUFU;x
1944;RASSF5;#N/A
1945;PTH;#N/A
1946;MAZ;#N/A
1947;RNF41;#N/A
1948;PRMT3;#N/A
1949;PPP2R2B;#N/A
1950;IFNW1;#N/A
1951;HK1;#N/A
1952;CAT;#N/A
1953;KHDRBS1;#N/A
1954;PFN1;#N/A
1955;MAP1LC3C;#N/A
1956;CAV2;#N/A
1957;FCGR2B;#N/A
1958;LMO7;#N/A
1959;UBE2M;#N/A
1960;BLNK;#N/A
1961;MYO1C;#N/A
1962;AIF1;#N/A
1963;UBE2D2;#N/A
1964;STUB1;#N/A
1965;LAMTOR1;#N/A
1966;TNFRSF9;#N/A
1967;MAP1LC3A;#N/A
1968;KBTBD7;#N/A
1969;CTLA4;x
1970;MVP;#N/A
1971;TOP1;x
1972;RPL23;#N/A
1973;AGO2;#N/A
1974;LTF;#N/A
1975;SFTPA1;#N/A
1976;DYNC1LI1;#N/A
1977;KIDINS220;#N/A
1978;MED12;x
1979;DERL2;#N/A
1980;KLRK1;#N/A
1981;KIR3DS1;#N/A
1982;ATP2A2;#N/A
1983;FKBP4;#N/A
1984;CLDN19;#N/A
1985;TLE1;#N/A
1986;DGKZ;#N/A
1987;AAMP;#N/A
1988;EEF1G;#N/A
1989;CCL14;#N/A
1990;UBQLN1;#N/A
1991;PFN2;#N/A
1992;EIF4G1;#N/A
1993;KLRD1;#N/A
1994;IFI35;#N/A
1995;PLK1;#N/A
1996;IL27;#N/A
1997;TNKS2;#N/A
1998;PRKAR1B;#N/A
1999;RIPK4;#N/A
2000;BDKRB2;#N/A
2001;RBBP4;#N/A
2002;VAPB;#N/A
2003;BHLHE40;#N/A
2004;CDH5;#N/A
2005;LETMD1;#N/A
2006;AIM2;#N/A
2007;CCL27;#N/A
2008;DYNC1I1;#N/A
2009;CDC26;#N/A
2010;WWP1;x
2011;MLXIPL;#N/A
2012;CCNC;#N/A
2013;CLDN3;#N/A
2014;PTPN5;#N/A
2015;TRIM62;#N/A
2016;BMP6;#N/A
2017;CD1E;#N/A
2018;ID1;x
2019;HNRNPDL;#N/A
2020;AKAP13;#N/A
2021;TNR;#N/A
2022;FNIP1;#N/A
2023;KLHL20;#N/A
2024;CUX1;x
2025;AGPS;#N/A
2026;DNM2;x
2027;LIMK1;#N/A
2028;TRIM34;#N/A
2029;ATF6;#N/A
2030;GNA15;#N/A
2031;ZBTB17;#N/A
2032;USP7;#N/A
2033;RAB5C;#N/A
2034;GLI1;x
2035;ATG12;#N/A
2036;CDC25C;#N/A
2037;ATP2A1;#N/A
2038;PELP1;#N/A
2039;GFRA2;#N/A
2040;ACTN4;#N/A
2041;APBB1;#N/A
2042;PF4V1;#N/A
2043;AVPR1A;#N/A
2044;DOK1;#N/A
2045;RALBP1;#N/A
2046;EED;x
2047;PKN2;#N/A
2048;UBE3A;#N/A
2049;COL9A1;#N/A
2050;CSNK1E;#N/A
2051;ZC3H12A;#N/A
2052;PTPRF;#N/A
2053;CACNA1S;#N/A
2054;CCL28;#N/A
2055;KLF2;x
2056;SELP;#N/A
2057;TXLNA;#N/A
2058;SFTPC;#N/A
2059;MLX;#N/A
2060;TRIM8;#N/A
2061;SMO;x
2062;HDAC8;#N/A
2063;RAMP2;#N/A
2064;NDUFS3;#N/A
2065;EPB41L2;#N/A
2066;BCAP31;#N/A
2067;TRIM38;#N/A
2068;TRIM28;#N/A
2069;SH3GL2;#N/A
2070;STAP2;#N/A
2071;FURIN;x
2072;BMI1;#N/A
2073;PTPRC;#N/A
2074;AIP;x
2075;TNFSF9;#N/A
2076;CLTA;#N/A
2077;HSF1;#N/A
2078;CITED2;#N/A
2079;PCK2;#N/A
2080;MYO5A;x
2081;MPRIP;#N/A
2082;SYVN1;#N/A
2083;TXNRD1;#N/A
2084;MAP1LC3B2;#N/A
2085;CACNA1F;#N/A
2086;HIPK2;#N/A
2087;CNTRL;#N/A
2088;HBB;#N/A
2089;LAMB4;#N/A
2090;KATNAL2;#N/A
2091;H3-3A;x
2092;TEAD1;#N/A
2093;TNFRSF25;#N/A
2094;CLOCK;#N/A
2095;AP2A1;#N/A
2096;IL18BP;#N/A
2097;DGKQ;#N/A
2098;ANAPC7;#N/A
2099;PKP1;#N/A
2100;PDCD1;x
2101;STK24;#N/A
2102;PTPN9;#N/A
2103;FRK;#N/A
2104;NKIRAS1;#N/A
2105;AGO1;x
2106;TRIM32;#N/A
2107;EFNA5;#N/A
2108;HAND2;#N/A
2109;DLG2;#N/A
2110;ZFP36;#N/A
2111;THRA;#N/A
2112;BANF1;#N/A
2113;HNF4A;#N/A
2114;NCOA2;#N/A
2115;TNFRSF13B;#N/A
2116;HDAC11;#N/A
2117;TNFRSF17;x
2118;SORT1;#N/A
2119;PARP9;#N/A
2120;SPPL2A;#N/A
2121;NKIRAS2;#N/A
2122;TCP1;#N/A
2123;SMPD3;#N/A
2124;ZNF268;#N/A
2125;TFDP2;#N/A
2126;TNFRSF6B;#N/A
2127;WWOX;#N/A
2128;SOX11;#N/A
2129;FOXA1;x
2130;PSTPIP1;#N/A
2131;CDKN2C;x
2132;GATA2;x
2133;CDC20;#N/A
2134;SLC9A3R1;#N/A
2135;ELK4;x
2136;PAX8;x
2137;PICK1;#N/A
2138;EEF1A1;#N/A
2139;MED14;#N/A
2140;PGR;x
2141;C2;#N/A
2142;C4B;#N/A
2143;FOXG1;#N/A
2144;CAB39;#N/A
2145;ARNT2;#N/A
2146;ARIH1;#N/A
2147;NRP1;#N/A
2148;COL9A3;#N/A
2149;EDARADD;#N/A
2150;PIP5K1C;#N/A
2151;H2AC4;#N/A
2152;TAOK1;#N/A
2153;PROX1;#N/A
2154;CR2;#N/A
2155;RUNX1T1;x
2156;TNFSF8;#N/A
2157;FSHR;#N/A
2158;ABI2;#N/A
2159;NEFL;#N/A
2160;PRKAR2B;#N/A
2161;TBX21;#N/A
2162;GRIN2D;#N/A
2163;LPAR6;#N/A
2164;MIB1;#N/A
2165;DGKI;#N/A
2166;CDX2;#N/A
2167;GYS1;#N/A
2168;CYTH4;#N/A
2169;CHD4;x
2170;KIF5C;#N/A
2171;PRKAR2A;#N/A
2172;MYO6;#N/A
2173;COL9A2;#N/A
2174;SFRP4;#N/A
2175;SUV39H1;#N/A
2176;TPM1;#N/A
2177;IFIT2;#N/A
2178;FNTB;#N/A
2179;GLMN;#N/A
2180;LHCGR;#N/A
2181;AGO3;#N/A
2182;SPTA1;#N/A
2183;POLR2J;#N/A
2184;IRF2;x
2185;RPL10;#N/A
2186;APPL1;#N/A
2187;AP1S1;#N/A
